candidate,epoch,kind,split,rows,log_mae,price_per_m2_mape,abs_pct_error_p50,abs_pct_error_p80,abs_pct_error_p90,abs_pct_error_p95,abs_pct_error_p99,error_gt_10pct_rate,error_gt_20pct_rate,error_gt_30pct_rate,error_gt_50pct_rate
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q50,30,risk_gate,valid,384432,0.06503635340618309,0.06530368407859946,0.04374366945102872,0.09738157022837188,0.1424200879347979,0.19310662574372892,0.3468250260539724,0.1915345236608815,0.045716797769176344,0.015258875431805884,0.003303575144628959
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q50,30,risk_gate,test,442008,0.0643765065241237,0.06439902433347099,0.04245141235153329,0.0957515175915701,0.14194001395710557,0.19430953174959534,0.35126068930703136,0.18686992090640894,0.04674123545275199,0.015703335686231924,0.0035451847025393204
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q50,30,risk_gate,recent_holdout,209468,0.06702971696315191,0.0674493450138824,0.044102829331579885,0.10007515296409758,0.1476298964901989,0.20232013838308696,0.3663655947533882,0.20024060954417858,0.051244104111367844,0.01797410583000745,0.004167701033093361
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q70,30,risk_gate,valid,384432,0.06503592746742283,0.06538240441662972,0.04359769890194495,0.0975707740782981,0.1428380588007175,0.1940598520830967,0.3497882734097488,0.19224466225496317,0.046234444583177256,0.015560619303283806,0.0034440421192824737
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q70,30,risk_gate,test,442008,0.06417825020163827,0.06423328083908805,0.04225242520064308,0.09559166159008319,0.14177291425732366,0.1942636934651767,0.351192829110507,0.1863699299560189,0.046723136232828366,0.015671662051365585,0.003581383142386563
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q70,30,risk_gate,recent_holdout,209468,0.06689189784990082,0.06736773298430723,0.04394493192198021,0.09982313387765622,0.14750256419971142,0.20259165321563335,0.36853873059586256,0.1994433517291424,0.05137300208146352,0.018031393816716635,0.0042679550098344374
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q85,30,risk_gate,valid,384432,0.06482183115498873,0.06523786246058105,0.043292128569757976,0.09736171462147933,0.14290703877975527,0.19465483492930954,0.3510465083408974,0.1916489782328214,0.04659081450035377,0.01575050984309319,0.00358711033420735
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q85,30,risk_gate,test,442008,0.06340139065717039,0.06364596470840404,0.04165131626975852,0.09472774882191842,0.14071187981198913,0.19312188682038756,0.35023397712416604,0.1836889830048325,0.045996905033393064,0.015495194657110278,0.0036469928146096904
e30_huber_010_gate_sgg_resid_error_gt_20_rate_q85,30,risk_gate,recent_holdout,209468,0.066636644968688,0.0672445669381836,0.043786619661681334,0.09957087182095907,0.14730396539038826,0.2023132108052705,0.3688352789238658,0.19876066988752458,0.05128707010139974,0.017840433861019345,0.004315694998758761
e30_huber_010_gate_complex_resid_confidence_q30,30,confidence_gate,valid,384432,0.06477463691091201,0.06497141298208128,0.04339584549536578,0.0972203341409802,0.1422492796420504,0.19306694068763403,0.3438858490059332,0.1910428892495942,0.04573500645107587,0.014923315436800266,0.0032047280143172267
e30_huber_010_gate_complex_resid_confidence_q30,30,confidence_gate,test,442008,0.06435101733955557,0.06432994769198251,0.04224209056119309,0.095813906058252,0.14213220644408306,0.19440529537818582,0.3482250206090677,0.18715498362020597,0.04675254746520425,0.015517818682014805,0.0033845541257171816
e30_huber_010_gate_complex_resid_confidence_q30,30,confidence_gate,recent_holdout,209468,0.06758955938483084,0.06776706082733303,0.0443299846444279,0.10083817807793777,0.1487265293229883,0.20373991384146006,0.36777695272408917,0.20248438902362176,0.05209387591422079,0.018308285752477706,0.003957645081826341
e30_huber_010_gate_complex_resid_confidence_q50,30,confidence_gate,valid,384432,0.06480083579215938,0.06496040272542462,0.04353430984088401,0.09714046273909029,0.14182572556351303,0.19235058964199847,0.34224823594808396,0.19070212677404585,0.04517834103300453,0.014741228617804969,0.0032073292545885877
e30_huber_010_gate_complex_resid_confidence_q50,30,confidence_gate,test,442008,0.06455664756958485,0.06446683517783657,0.042538030648058514,0.09604071570439927,0.1420609072042988,0.19411977602066846,0.3472721062696528,0.18783144196485133,0.04651273280121627,0.015375287325116288,0.0033506180883603916
e30_huber_010_gate_complex_resid_confidence_q50,30,confidence_gate,recent_holdout,209468,0.06775006527269425,0.06785495794387607,0.04452953600395185,0.101056038805125,0.1488568801619752,0.20352853278048458,0.3666311893395746,0.2031861668608093,0.05199362193747971,0.018107777798995552,0.003919453090686883
e30_huber_010_gate_complex_resid_confidence_q70,30,confidence_gate,valid,384432,0.06475920325712911,0.06493867104387992,0.04362090230177686,0.09703245003117619,0.14145719356858785,0.1917642383256155,0.34110357404019204,0.1903483580971407,0.04485318599908436,0.014639780247221875,0.0031735131310608898
e30_huber_010_gate_complex_resid_confidence_q70,30,confidence_gate,test,442008,0.06474232266254758,0.06460320365196237,0.042840116553427995,0.09621748211167364,0.14197390225601128,0.19372355628154167,0.345983032733895,0.18826129843803732,0.04629780456462326,0.015230493565727317,0.003321206855984507
e30_huber_010_gate_complex_resid_confidence_q70,30,confidence_gate,recent_holdout,209468,0.06791577113007358,0.067963030578044,0.044768706524790196,0.10122450611071075,0.14887665655291585,0.2032501893497954,0.36598164106553643,0.2037781427234709,0.05184085397292188,0.01797887982889988,0.003919453090686883
e30_huber_010_gate_sgg_resid_confidence_q30,30,confidence_gate,valid,384432,0.06509748710863239,0.06547484328118269,0.0436198010763138,0.09751671249819449,0.1431067480975411,0.19454412526719278,0.3506685838914857,0.19200794939026927,0.046512777292212926,0.015693282557123236,0.003537686769051484
e30_huber_010_gate_sgg_resid_confidence_q30,30,confidence_gate,test,442008,0.06368437985433195,0.06391966166555048,0.0418672846546245,0.09491230560774276,0.1409819359161706,0.19351665607230056,0.3512360054872337,0.18431340609219743,0.046225407684928776,0.015603789976652006,0.0036334183996669742
e30_huber_010_gate_sgg_resid_confidence_q30,30,confidence_gate,recent_holdout,209468,0.06679423145224787,0.06736396482726985,0.04397056235534835,0.09980623879183648,0.1475128629437448,0.20228333641255147,0.3672593287768844,0.1994003857391105,0.05137300208146352,0.017878625852158804,0.0042679550098344374
e30_huber_010_gate_sgg_resid_confidence_q50,30,confidence_gate,valid,384432,0.06515599162012035,0.06545489386733698,0.043839916537389945,0.09750245135039304,0.14259480158898857,0.19375688186319406,0.3476455411867593,0.19186227993507304,0.046099180089066466,0.01542015232863029,0.0034128272360261372
e30_huber_010_gate_sgg_resid_confidence_q50,30,confidence_gate,test,442008,0.06453539316650599,0.06460055879107965,0.04257836929719522,0.09586742807515812,0.14211166761514601,0.1948182228325287,0.3523091715994487,0.18723190530488135,0.046951638884364086,0.015832292628187725,0.0036040071672910896
e30_huber_010_gate_sgg_resid_confidence_q50,30,confidence_gate,recent_holdout,209468,0.06695033779859866,0.06742652080053904,0.04409768062534442,0.0999293562725856,0.14757407453510185,0.2021990660859461,0.3668784982894344,0.19976798365382778,0.051301392098077034,0.01791204384440583,0.004224989019802548
e30_huber_010_gate_sgg_resid_confidence_q70,30,confidence_gate,valid,384432,0.06499289903970754,0.06528536897364558,0.043803181615727264,0.09715310566268491,0.14195853304401426,0.19277109349640525,0.34508512026718635,0.1907125317351313,0.04546187622258293,0.01507938985308195,0.003329587547342573
e30_huber_010_gate_sgg_resid_confidence_q70,30,confidence_gate,test,442008,0.06492005885639383,0.06483354456683983,0.04296050312434929,0.09630331761600863,0.14242839277005706,0.19500019216572922,0.351536022842645,0.18850337550451576,0.04700141173915404,0.015723697308645996,0.0035157734701634358
e30_huber_010_gate_sgg_resid_confidence_q70,30,confidence_gate,recent_holdout,209468,0.067494817733687,0.06782415276476411,0.04446873082000901,0.10065155726811083,0.14847795098056607,0.20331772123967182,0.3692605341830903,0.2019449271487769,0.05196020394523269,0.018131647793457713,0.00421066702312525
e30_huber_015_blend_w25,30,static_blend,valid,384432,0.06424291074464605,0.0645383384083261,0.04329499331483347,0.09638344270754858,0.14079060296955032,0.19079549932969658,0.34103127330356303,0.18817632247055396,0.04460606817330503,0.01453312939609606,0.00324894909893037
e30_huber_015_blend_w25,30,static_blend,test,442008,0.06415675095934056,0.06405970610372659,0.04262415543801079,0.0953066858290756,0.14082594182917862,0.19232205573505967,0.3450990329606352,0.18506904852400863,0.04541546759334673,0.015031402146567483,0.003346093283379486
e30_huber_015_blend_w25,30,static_blend,recent_holdout,209468,0.06749741130973345,0.06762796358445264,0.04488607031539138,0.1004099137693074,0.14779716583999628,0.20105195014576693,0.36284708984783637,0.20127179330494396,0.05053277827639544,0.0174346439551626,0.0038955830962247215
e30_huber_015_blend_w50,30,static_blend,valid,384432,0.06388804375243151,0.06424258407429455,0.043000195930194954,0.09599619208357688,0.14047732403060093,0.1904565650873768,0.3416501755546148,0.18703177675115495,0.04448901236109377,0.01453312939609606,0.00334259374869938
e30_huber_015_blend_w50,30,static_blend,test,442008,0.06357626919967023,0.06355215782975415,0.04214909145665368,0.09469731947389899,0.13999337264463335,0.1912817045145759,0.34443740543343,0.1833971330835641,0.044888327813071255,0.014931856436987566,0.003389078930698087
e30_huber_015_blend_w50,30,static_blend,recent_holdout,209468,0.06691565018835609,0.06719095878690992,0.04444371262300602,0.0995521300789194,0.14700238332485147,0.20060827174838353,0.36048111064625527,0.19860312792407434,0.05028453033398896,0.017229362002788014,0.003986289075180935
e30_huber_015_blend_w75,30,static_blend,valid,384432,0.06376403236690698,0.06420624309081974,0.04282822602619436,0.09592519617159795,0.1404374721667856,0.1906983615796127,0.3431788173869177,0.18687830357514462,0.04450982228326466,0.014616369084779623,0.0034154284762974987
e30_huber_015_blend_w75,30,static_blend,test,442008,0.06322540981921887,0.06330602493940594,0.04184018769840822,0.0944308073503931,0.1395445340860206,0.1910060481573411,0.3452127742169005,0.18249217208738303,0.0448385549582813,0.014929594034497113,0.0034546886029212143
e30_huber_015_blend_w75,30,static_blend,recent_holdout,209468,0.06655103148489318,0.06697327621053774,0.044180175306687594,0.0991666407827907,0.14636046939319844,0.2000287410955006,0.3605744791468095,0.19739530620428897,0.05001241239712032,0.0171529780205091,0.004096091049706876
e30_huber_015_gate_resid_expected_abs_pct_error_q50,30,risk_gate,valid,384432,0.0647977205818233,0.0652156594042527,0.043682539886632135,0.09712333465855486,0.14188738407756993,0.192812175547133,0.34653410621369324,0.19085299870978484,0.0455581221126233,0.01509759853498148,0.0033451949889707414
e30_huber_015_gate_resid_expected_abs_pct_error_q50,30,risk_gate,test,442008,0.06314397464812861,0.06333778102915985,0.04184216304445672,0.09443377883908968,0.13950556765978786,0.19097940082289258,0.3450827380341335,0.18235416553546543,0.04478878210349134,0.01485945955729308,0.003461475810392572
e30_huber_015_gate_resid_expected_abs_pct_error_q50,30,risk_gate,recent_holdout,209468,0.06642690259161839,0.06692046152773858,0.04410790210823673,0.09921052126707894,0.14611225757235188,0.19918952243903945,0.36115169460920904,0.19742395019764356,0.049568430500124126,0.01702885404930586,0.00408176905302958
e30_huber_015_gate_resid_expected_abs_pct_error_q70,30,risk_gate,valid,384432,0.06478482637752923,0.06515194990155256,0.0435933312319187,0.09702038037372589,0.14191155952695475,0.19289352543303032,0.34770032385719146,0.19065530444916137,0.045698589087276816,0.015232863029092271,0.0034154284762974987
e30_huber_015_gate_resid_expected_abs_pct_error_q70,30,risk_gate,test,442008,0.06310645128206466,0.06327394902415766,0.04181842405443029,0.09434691061725149,0.13933674503229646,0.19068797186516162,0.3442922738684067,0.1820917268465729,0.04458290347686015,0.014802899495031763,0.0034524262004307616
e30_huber_015_gate_resid_expected_abs_pct_error_q70,30,risk_gate,recent_holdout,209468,0.06646891428188627,0.06703719201587752,0.044111322868169,0.09926867309329034,0.14643756029330685,0.19993372333466716,0.36385716874508556,0.19762923215001815,0.04997422040598087,0.017296197987282068,0.004182023029770657
e30_huber_015_gate_resid_expected_abs_pct_error_q85,30,risk_gate,valid,384432,0.06396421399552771,0.06449486669208862,0.043001653917325265,0.09636048823087816,0.14116900505023267,0.1919971593830166,0.3456055338847776,0.18851968618637366,0.045154929870562285,0.014886898073001207,0.003485661963624256
e30_huber_015_gate_resid_expected_abs_pct_error_q85,30,risk_gate,test,442008,0.06317012725336936,0.06336723064185158,0.04180645593869557,0.09443974078049633,0.1395595961969117,0.191230663969814,0.34650562251159556,0.18247181046496896,0.04493131346038986,0.015024614939096124,0.003508986262692078
e30_huber_015_gate_resid_expected_abs_pct_error_q85,30,risk_gate,recent_holdout,209468,0.0664641063243708,0.06701585461865213,0.04413035369690069,0.09921779560532198,0.14642657123440111,0.1999019158073396,0.36350965941239055,0.19752420417438463,0.04996944640708843,0.01725800599614261,0.0041772490308782245
e30_huber_015_gate_best_resid_abs_pct_mean_q50,30,risk_gate,valid,384432,0.0647977205818233,0.0652156594042527,0.043682539886632135,0.09712333465855486,0.14188738407756993,0.192812175547133,0.34653410621369324,0.19085299870978484,0.0455581221126233,0.01509759853498148,0.0033451949889707414
e30_huber_015_gate_best_resid_abs_pct_mean_q50,30,risk_gate,test,442008,0.06314397464812861,0.06333778102915985,0.04184216304445672,0.09443377883908968,0.13950556765978786,0.19097940082289258,0.3450827380341335,0.18235416553546543,0.04478878210349134,0.01485945955729308,0.003461475810392572
e30_huber_015_gate_best_resid_abs_pct_mean_q50,30,risk_gate,recent_holdout,209468,0.06642690259161839,0.06692046152773858,0.04410790210823673,0.09921052126707894,0.14611225757235188,0.19918952243903945,0.36115169460920904,0.19742395019764356,0.049568430500124126,0.01702885404930586,0.00408176905302958
e30_huber_015_gate_best_resid_abs_pct_mean_q70,30,risk_gate,valid,384432,0.06478482637752923,0.06515194990155256,0.0435933312319187,0.09702038037372589,0.14191155952695475,0.19289352543303032,0.34770032385719146,0.19065530444916137,0.045698589087276816,0.015232863029092271,0.0034154284762974987
e30_huber_015_gate_best_resid_abs_pct_mean_q70,30,risk_gate,test,442008,0.06310645128206466,0.06327394902415766,0.04181842405443029,0.09434691061725149,0.13933674503229646,0.19068797186516162,0.3442922738684067,0.1820917268465729,0.04458290347686015,0.014802899495031763,0.0034524262004307616
e30_huber_015_gate_best_resid_abs_pct_mean_q70,30,risk_gate,recent_holdout,209468,0.06646891428188627,0.06703719201587752,0.044111322868169,0.09926867309329034,0.14643756029330685,0.19993372333466716,0.36385716874508556,0.19762923215001815,0.04997422040598087,0.017296197987282068,0.004182023029770657
e30_huber_015_gate_best_resid_abs_pct_mean_q85,30,risk_gate,valid,384432,0.06396421399552771,0.06449486669208862,0.043001653917325265,0.09636048823087816,0.14116900505023267,0.1919971593830166,0.3456055338847776,0.18851968618637366,0.045154929870562285,0.014886898073001207,0.003485661963624256
e30_huber_015_gate_best_resid_abs_pct_mean_q85,30,risk_gate,test,442008,0.06317012725336936,0.06336723064185158,0.04180645593869557,0.09443974078049633,0.1395595961969117,0.191230663969814,0.34650562251159556,0.18247181046496896,0.04493131346038986,0.015024614939096124,0.003508986262692078
e30_huber_015_gate_best_resid_abs_pct_mean_q85,30,risk_gate,recent_holdout,209468,0.0664641063243708,0.06701585461865213,0.04413035369690069,0.09921779560532198,0.14642657123440111,0.1999019158073396,0.36350965941239055,0.19752420417438463,0.04996944640708843,0.01725800599614261,0.0041772490308782245
e30_huber_015_gate_complex_resid_abs_pct_mean_q50,30,risk_gate,valid,384432,0.06448888308456761,0.06480826342961009,0.043553505297959115,0.09683715224241725,0.1412620909075872,0.1911693158169486,0.3408864919784707,0.1895939984184459,0.04467370042036043,0.014616369084779623,0.0032645565405585385
e30_huber_015_gate_complex_resid_abs_pct_mean_q50,30,risk_gate,test,442008,0.06410380479353223,0.06407170454504466,0.04238701577865693,0.09544847228222403,0.14111710960445992,0.19255484589417654,0.3465682135588982,0.18551021700964687,0.0455602613527357,0.015158096686032832,0.003327994063455865
e30_huber_015_gate_complex_resid_abs_pct_mean_q50,30,risk_gate,recent_holdout,209468,0.067362412043966,0.06753763864533979,0.044606245531250345,0.10039522086988682,0.147854018490943,0.2014870106416441,0.36383959602852495,0.20134340328833045,0.050795348215479215,0.017654247904214486,0.003929001088471748
e30_huber_015_gate_complex_resid_abs_pct_mean_q70,30,risk_gate,valid,384432,0.06434064030049232,0.06465031167463106,0.04338250292452887,0.09667469389690184,0.1412502180012974,0.19115558480384254,0.3409591501590452,0.189263640903983,0.04471532026470221,0.014657988929121405,0.003277562741915345
e30_huber_015_gate_complex_resid_abs_pct_mean_q70,30,risk_gate,test,442008,0.06387173438777122,0.06389371672793429,0.04218513274479164,0.09516712531310066,0.14072594135822658,0.1922417860127244,0.3466136677142869,0.18474326256538343,0.04539963077591356,0.015133210258637854,0.0033664549057935604
e30_huber_015_gate_complex_resid_abs_pct_mean_q70,30,risk_gate,recent_holdout,209468,0.06710773973324526,0.06734749836873616,0.04440855557903767,0.09998087126322648,0.1474922797176779,0.20098512254597703,0.36417398468641166,0.19994939561174022,0.05056619626864246,0.01762560391085989,0.0039719670785036375
e30_huber_015_gate_complex_resid_abs_pct_mean_q85,30,risk_gate,valid,384432,0.06416486757173213,0.06454653751209445,0.04320570056555873,0.09650354238066139,0.14118156666479095,0.19130335506627597,0.34213583722825464,0.18882923377866567,0.04484538227827028,0.014699608773463187,0.003295771423814875
e30_huber_015_gate_complex_resid_abs_pct_mean_q85,30,risk_gate,test,442008,0.06365180340996052,0.06374513073320046,0.042012818561366204,0.09488442826491336,0.14038557955685058,0.19195709145299336,0.34723418926726995,0.18393106007131094,0.0452684114314673,0.015153571881051927,0.003389078930698087
e30_huber_015_gate_complex_resid_abs_pct_mean_q85,30,risk_gate,recent_holdout,209468,0.06693101878992877,0.06723261717958812,0.044315817342306774,0.09971941602686563,0.14725108741860704,0.20082674198892153,0.3648063297232311,0.19909484980999484,0.05050413428304085,0.017611281914182597,0.004038803062997689
e30_huber_015_gate_sgg_resid_abs_pct_mean_q50,30,risk_gate,valid,384432,0.06478860442267519,0.06509360602712133,0.04374328424541421,0.09696631995072025,0.14160754020730917,0.19226223091288483,0.3445138643270909,0.19022349856411536,0.04522256211761768,0.014938922878428434,0.0032723602613726225
e30_huber_015_gate_sgg_resid_abs_pct_mean_q50,30,risk_gate,test,442008,0.06383510528772231,0.06390643954257481,0.04228163709923692,0.09512814853827299,0.14046030559924358,0.19196126973339858,0.34682660996546294,0.18460751841595627,0.045311397078785905,0.015074387793886083,0.0034365893829975927
e30_huber_015_gate_sgg_resid_abs_pct_mean_q50,30,risk_gate,recent_holdout,209468,0.06673286036528203,0.06715850991256696,0.04423345753809964,0.09949867184662925,0.14685570552843596,0.19999374484907242,0.3628661865087753,0.198345331983883,0.04999809040044303,0.017300971986174498,0.004086543051922012
e30_huber_015_gate_sgg_resid_abs_pct_mean_q70,30,risk_gate,valid,384432,0.06459831100846096,0.06498255818859623,0.04346131061852829,0.09692473382069713,0.14168629337792582,0.19241539348878578,0.34603558999939965,0.19013765763516044,0.04532140924792941,0.015063782411453782,0.003347796229242103
e30_huber_015_gate_sgg_resid_abs_pct_mean_q70,30,risk_gate,test,442008,0.06332560835418767,0.0634825358807955,0.041966756942465225,0.09451830756540396,0.13955394133974053,0.19096394029000324,0.34489125789928005,0.18275461077627556,0.04469602360138278,0.014836835532388555,0.0034569510054116665
e30_huber_015_gate_sgg_resid_abs_pct_mean_q70,30,risk_gate,recent_holdout,209468,0.06669444815540133,0.06716129971684474,0.044216151165542235,0.09944577432839674,0.14678189026324281,0.20000320420197612,0.3636790939167817,0.19824985200603434,0.05000286439933546,0.01730574598506693,0.004139057039738767
e30_huber_015_gate_sgg_resid_abs_pct_mean_q85,30,risk_gate,valid,384432,0.06427272343704189,0.06475247323797953,0.043239208110371935,0.09652957082195855,0.14130622833888465,0.19182537136134176,0.3454218600027589,0.18900611811711823,0.045063886461064635,0.014933720397885712,0.003433637158197028
e30_huber_015_gate_sgg_resid_abs_pct_mean_q85,30,risk_gate,test,442008,0.0632779248047216,0.0635123613711353,0.04187684808293924,0.09451645415822404,0.13971667140822322,0.19123799607750258,0.3468289767424252,0.18275461077627556,0.04483403015330039,0.015013302926643862,0.0035044614577111727
e30_huber_015_gate_sgg_resid_abs_pct_mean_q85,30,risk_gate,recent_holdout,209468,0.06648092489989177,0.0670360754178127,0.04412572824427592,0.09925705311810733,0.14655206102910198,0.20013152989021366,0.36418701525728225,0.19761491015334084,0.050084022380506805,0.017229362002788014,0.004201119025340386
e30_huber_015_gate_complex_resid_error_gt_20_rate_q50,30,risk_gate,valid,384432,0.06436056700864486,0.06471436680089186,0.04347671882474846,0.09663052537966242,0.1409232710877588,0.1908136629036052,0.3406156924289824,0.18899051067549008,0.04454623964706372,0.01462937528613643,0.003269759021101261
e30_huber_015_gate_complex_resid_error_gt_20_rate_q50,30,risk_gate,test,442008,0.06415445277651818,0.06412553105961623,0.042543387581965776,0.09550647328731761,0.14103823345649671,0.1924564911981155,0.3457127454078013,0.185695734013864,0.04549012687553167,0.015094749416300157,0.0033596676983222024
e30_huber_015_gate_complex_resid_error_gt_20_rate_q50,30,risk_gate,recent_holdout,209468,0.06737449551032858,0.06756895613155159,0.04466996533947561,0.10035459646123446,0.14775560220272105,0.20132910213109512,0.3636797487688619,0.20128611530162124,0.050738060228770025,0.017616055913075027,0.003986289075180935
e30_huber_015_gate_complex_resid_error_gt_20_rate_q70,30,risk_gate,valid,384432,0.06425181373020133,0.06460938324366777,0.043357774616218356,0.0965312107711714,0.14100427278404032,0.19084804541487038,0.34123580326547565,0.18885004370083655,0.044624276855204564,0.014663191409664128,0.0033009739043575975
e30_huber_015_gate_complex_resid_error_gt_20_rate_q70,30,risk_gate,test,442008,0.06384938875772295,0.06388327641512119,0.04222987203039087,0.09516927067839924,0.14053744888523775,0.1921066103579572,0.3461219770578792,0.1846731280881794,0.04532497149372862,0.01509701181879061,0.003368717308284013
e30_huber_015_gate_complex_resid_error_gt_20_rate_q70,30,risk_gate,recent_holdout,209468,0.06707977399924872,0.06734237141505488,0.04441951864262248,0.10000803226361461,0.14735237787164576,0.2011539115481633,0.3641138757391791,0.20003055359291155,0.05062348425535165,0.017587411919720436,0.004019707067427961
e30_huber_015_gate_complex_resid_error_gt_20_rate_q85,30,risk_gate,valid,384432,0.06411411543025022,0.06451647790306915,0.04315984500963826,0.09641521056350927,0.141016472411681,0.1911910260443106,0.34210164971373885,0.18857951471261497,0.04479335747284305,0.014689203812377741,0.003337391268156657
e30_huber_015_gate_complex_resid_error_gt_20_rate_q85,30,risk_gate,test,442008,0.06363422174524525,0.06373588874802626,0.04202650173434487,0.0948941583906977,0.14032443552139665,0.1918582233227699,0.3467149399237586,0.1839084360464064,0.04522995058912961,0.015133210258637854,0.003407178150621708
e30_huber_015_gate_complex_resid_error_gt_20_rate_q85,30,risk_gate,recent_holdout,209468,0.06690506634753904,0.06722645562575479,0.044315817342306774,0.09976220784940575,0.14711740036128507,0.20093551914465663,0.364084560254144,0.19921897378119807,0.050561422269750037,0.01753489793190368,0.004067447056352283
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q50,30,risk_gate,valid,384432,0.06479521915030784,0.06506179952137195,0.0437341017429068,0.09693416360439318,0.141480233469995,0.19199244042105063,0.3445009282572291,0.190127252674075,0.04510030382486369,0.01497013776168477,0.003269759021101261
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q50,30,risk_gate,test,442008,0.06423852542169586,0.06424773515322466,0.04252669773330439,0.09554663557523914,0.1410831823590215,0.19293361369198828,0.34913335842532583,0.1859740095201897,0.045876997701399067,0.01543637219235851,0.003475050225335288
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q50,30,risk_gate,recent_holdout,209468,0.06695141119198832,0.06733952469274208,0.04433119698979382,0.0996947578234749,0.14714905896398137,0.20039176535916006,0.36425352236887565,0.19899459583325377,0.05029407833177383,0.017525349934118816,0.0041199610441690375
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q70,30,risk_gate,valid,384432,0.06474158795647242,0.06508517287051141,0.04361775898527259,0.09704837038063002,0.14169709064961447,0.19241966415788087,0.3462554452552952,0.1904576101885379,0.04539164273525617,0.015149623340408707,0.003363403670870271
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q70,30,risk_gate,test,442008,0.06401096630502101,0.06405244653954352,0.04235831766588513,0.09532401171306007,0.1408061112757564,0.1927563870074503,0.3487025347106772,0.18523420390581166,0.04571636712457693,0.015345876092740404,0.0035044614577111727
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q70,30,risk_gate,recent_holdout,209468,0.06677296344926943,0.06721131117322829,0.044239029882070256,0.0994484104936817,0.1469057906350846,0.20036056860680385,0.3651997869752453,0.19829759199495867,0.05027020833731167,0.01749193194187179,0.004186797028663089
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q85,30,risk_gate,valid,384432,0.06449275923859944,0.06490526273404956,0.04336387171640331,0.09675358357323274,0.14159978452382674,0.1925679217770564,0.3473035183556896,0.1897162567111999,0.04550869854746743,0.015214654347192741,0.003477858242810172
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q85,30,risk_gate,test,442008,0.06324846714559319,0.06347410807319884,0.04184778896917808,0.09448219998096864,0.1397582670282203,0.19128392126896382,0.3471992364174445,0.1827274619463901,0.04485212937322401,0.015024614939096124,0.00353613509257751
e30_huber_015_gate_sgg_resid_error_gt_20_rate_q85,30,risk_gate,recent_holdout,209468,0.06648821354367326,0.06705412900951455,0.04412992121114523,0.09925870970834902,0.14661497383879116,0.20023768300119424,0.36425352236887565,0.19761013615444842,0.050117440372753834,0.017272327992819907,0.004201119025340386
e30_huber_015_gate_complex_resid_confidence_q30,30,confidence_gate,valid,384432,0.064535440045108,0.064743088544762,0.04345834840015602,0.09672391588819121,0.1413509021309077,0.19154551816956936,0.34142369449038307,0.18950555624921964,0.04486879344071253,0.014642381487493236,0.0031917218129604197
e30_huber_015_gate_complex_resid_confidence_q30,30,confidence_gate,test,442008,0.06419336553409703,0.06417097102630497,0.04234843422104263,0.09558397854356639,0.14113008248002454,0.19284271192215707,0.34654473340429975,0.18599889594758465,0.045806863224195034,0.015182983113427811,0.003337043673417676
e30_huber_015_gate_complex_resid_confidence_q30,30,confidence_gate,recent_holdout,209468,0.06742094982442394,0.0675817802349566,0.04453921337617878,0.1002394699437746,0.14787344007217196,0.20175943111992348,0.365155077446691,0.20085645540130234,0.050986308171176505,0.01781178986766475,0.003924227089579315
e30_huber_015_gate_complex_resid_confidence_q50,30,confidence_gate,valid,384432,0.06463246002035859,0.06480566821803875,0.043568853184643166,0.09679533689960959,0.14128673587214408,0.19123704861747723,0.34053677804798227,0.18958619469763183,0.04464508677737545,0.01455654055853831,0.0031891205726890582
e30_huber_015_gate_complex_resid_confidence_q50,30,confidence_gate,test,442008,0.06442658231822196,0.06434143688178086,0.04260693826022637,0.0958219232004111,0.14125935416670396,0.19290235504739683,0.3460088500673253,0.18674096396445314,0.045745778356952815,0.015126423051166495,0.003321206855984507
e30_huber_015_gate_complex_resid_confidence_q50,30,confidence_gate,recent_holdout,209468,0.06760926286254358,0.06770320595389598,0.044709575107506894,0.10055197600073697,0.14814336079943777,0.20183963725573323,0.364928169155922,0.20184944717092826,0.05097676017339164,0.017764049878740428,0.0038955830962247215
e30_huber_015_gate_complex_resid_confidence_q70,30,confidence_gate,valid,384432,0.06467645090630678,0.0648683441653786,0.043690817334947826,0.09684249785979647,0.141174957702536,0.19115558480384254,0.3399851936653984,0.18965382694468721,0.04454363840679236,0.014540933116910142,0.0031709118907895283
e30_huber_015_gate_complex_resid_confidence_q70,30,confidence_gate,test,442008,0.06466504946972892,0.06453494024294654,0.04288190391208527,0.09608639523655854,0.1414527587980455,0.193077846279165,0.3451328434428319,0.18752375522614975,0.04583853685906138,0.015099274221281062,0.003307632441041791
