experiment_name,split,group_type,group_value,rows,log_mae,p95_abs_pct_error,p99_abs_pct_error,error_gt_20pct_rate
F35_prev3_rolling_huber_010,recent_holdout,exact_prev1_gap_bucket_plus,181-365,7137,0.09409501566777546,0.26823075128260526,0.45681241938726214,0.10844892812105927
F35_prev3_rolling_huber_010,recent_holdout,exact_prev1_gap_bucket_plus,31-90,37968,0.06497312207725231,0.19122240280937236,0.3209769037718557,0.044721871049304675
F35_prev3_rolling_huber_010,recent_holdout,exact_prev1_gap_bucket_plus,366-730,3303,0.11750372759284013,0.3477440586914325,0.618783013513437,0.16379049349076596
F35_prev3_rolling_huber_010,recent_holdout,exact_prev1_gap_bucket_plus,731+,3281,0.1652091550805539,0.4557113547234163,0.750412496861394,0.2999085644620543
F35_prev3_rolling_huber_010,recent_holdout,exact_prev1_gap_bucket_plus,91-180,12752,0.07933133214834853,0.22400097274441583,0.37711979298005033,0.06720514429109159
F35_prev3_rolling_huber_010,recent_holdout,exact_prev1_gap_bucket_plus,missing_or_negative,883,0.5327755674147095,1.1479016961235282,6.82705825810954,0.6511891279728199
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,1-30,148451,0.055968410696522954,0.16950095253054548,0.29244284347392646,0.03211160584974167
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,181-365,6418,0.09689774276082308,0.27871804878907747,0.4807977583311485,0.11826114054222499
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,31-90,37152,0.06595026211763406,0.19502603233701082,0.33394423128442463,0.04702304048234281
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,366-730,2677,0.12069788637240175,0.35407280501957444,0.618430560351091,0.1695928277923048
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,731+,2322,0.19033079108211814,0.5051010164651063,0.7876117164710109,0.3733850129198966
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,91-180,11912,0.08101711588053712,0.2295593594653292,0.397649716103871,0.07018132975151108
F35_prev3_rolling_huber_010,recent_holdout,prev1_gap_bucket_plus,missing_or_negative,536,0.7627584703422331,2.3973830225068005,7.975936163476213,0.8544776119402985
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,1-30,103247,0.05373844583758564,0.16215147818931586,0.2800259463446009,0.02861100080389745
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,181-365,13179,0.08118803745402137,0.234439231797784,0.40459597803620456,0.07610592609454435
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,31-90,58745,0.05984168714964724,0.1809425782975088,0.3063662493953463,0.03799472295514512
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,366-730,5741,0.0985176396049304,0.2896527443108212,0.5165418513231147,0.11687859257968995
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,731+,5009,0.1479759563011222,0.41267923353612634,0.7045113795837981,0.25154721501297667
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,91-180,22430,0.07029067694489445,0.2015531721236328,0.352161461120823,0.05118145341061079
F35_prev3_rolling_huber_010,recent_holdout,prev2_gap_bucket_plus,missing_or_negative,1117,0.44984741106789333,0.9304846072448077,6.667546142455734,0.5550581915846016
F35_prev3_rolling_huber_010,recent_holdout,wide_prev_jump_20_group,0,191409,0.05942188334708277,0.1750611831427739,0.32912918650080475,0.035938748961647574
F35_prev3_rolling_huber_010,recent_holdout,wide_prev_jump_20_group,1,18059,0.11881764666620832,0.3178981593203864,0.5283274607467562,0.1666205216235672
F35_prev3_rolling_huber_010,recent_holdout,exact_prev_jump_20_group,0,191594,0.05971617880045877,0.17646407245705,0.3305366033033855,0.036728707579569295
F35_prev3_rolling_huber_010,recent_holdout,exact_prev_jump_20_group,1,17874,0.11627781076601346,0.3153820140396975,0.5361110625732469,0.1595054268770281
F35_prev3_rolling_huber_010,recent_holdout,exact_wide_gap_10_group,0,204544,0.0632310710959626,0.18984971443685297,0.3519293409108132,0.04428387046307885
F35_prev3_rolling_huber_010,recent_holdout,exact_wide_gap_10_group,1,4924,0.11902415606706919,0.3338412250050526,0.5918293588598029,0.1685621445978879
F35_prev3_rolling_huber_010,recent_holdout,region_prior_missing_group,0,209468,0.06454260865968466,0.19524929524409956,0.3610464562609034,0.04720530104837016
F35_prev3_rolling_huber_010,recent_holdout,wide_region_outlier_20_group,0,70290,0.06224586501749761,0.17627259586022526,0.36232007656880827,0.037046521553563805
F35_prev3_rolling_huber_010,recent_holdout,wide_region_outlier_20_group,1,139178,0.06570254852524766,0.2038734298771478,0.36012967644404376,0.05233585767865611
